,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,東京ヤクルト,104,402,377,27,103,14,2,1,124,30,6,7,1,2,13,9,52,9,0.273,0.32899999999999996,0.312
1,nan,通　算,104,402,377,27,103,14,2,1,124,30,6,7,1,2,13,9,52,9,0.273,0.32899999999999996,0.312
