,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,東京ヤクルト,116,418,372,39,108,23,1,19,190,62,2,0,0,1,42,3,103,12,0.29,0.511,0.366
1,nan,通　算,116,418,372,39,108,23,1,19,190,62,2,0,0,1,42,3,103,12,0.29,0.511,0.366
