,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,東京ヤクルト,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0
1,2020,東京ヤクルト,33,105,100,7,20,4,0,3,33,7,0,0,0,0,5,0,30,1,0.2,0.33,0.23800000000000002
2,2022,東京ヤクルト,73,148,141,12,29,5,1,6,54,14,0,1,1,0,6,0,34,5,0.20600000000000002,0.38299999999999995,0.23800000000000002
3,nan,通　算,108,258,246,19,49,9,1,9,87,21,0,1,1,0,11,0,67,6,0.19899999999999998,0.354,0.233
