,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2014,東京ヤクルト,7,7,6,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0.0,0.0,0.14300000000000002
1,2015,東京ヤクルト,13,38,34,5,6,1,0,0,7,2,0,1,2,0,2,0,13,1,0.17600000000000002,0.20600000000000002,0.222
2,2016,東京ヤクルト,12,20,20,2,4,1,0,0,5,0,0,0,0,0,0,0,8,0,0.2,0.25,0.2
3,2017,東京ヤクルト,97,309,292,20,75,3,0,2,84,12,5,3,6,1,9,1,56,6,0.257,0.28800000000000003,0.281
4,2018,東京ヤクルト,38,59,51,10,14,2,0,0,16,4,1,3,2,0,5,1,12,0,0.275,0.314,0.35100000000000003
5,2019,東京ヤクルト,6,17,13,1,1,0,0,0,1,0,1,0,1,0,3,0,3,0,0.077,0.077,0.25
6,2020,東京ヤクルト,10,20,18,1,5,0,0,0,5,0,0,0,1,0,1,0,3,0,0.278,0.278,0.316
7,nan,通　算,183,470,434,39,105,7,0,2,118,18,7,8,12,1,21,2,98,7,0.242,0.272,0.27899999999999997
