,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,東京ヤクルト,35,100,97,11,28,4,0,5,47,14,0,0,0,0,3,0,25,2,0.289,0.485,0.31
1,2020,東京ヤクルト,29,53,48,4,11,1,0,4,24,8,0,0,0,1,3,1,19,2,0.22899999999999998,0.5,0.28300000000000003
2,2021,東京ヤクルト,9,14,11,0,1,0,0,0,1,1,0,0,0,0,0,3,3,0,0.091,0.091,0.28600000000000003
3,nan,通　算,73,167,156,15,40,5,0,9,72,23,0,0,0,1,6,4,47,4,0.256,0.462,0.299
