,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2018,東京ヤクルト,6,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0
1,2019,東京ヤクルト,33,73,66,5,14,1,0,1,18,4,0,0,3,0,3,1,9,2,0.212,0.273,0.257
2,2020,東京ヤクルト,6,14,13,0,3,0,0,0,3,0,0,0,0,0,1,0,3,0,0.231,0.231,0.28600000000000003
3,2022,東京ヤクルト,10,20,20,3,4,0,0,2,10,5,0,0,0,0,0,0,1,2,0.2,0.5,0.2
4,nan,通　算,55,112,104,9,21,1,0,3,31,9,0,0,3,0,4,1,15,4,0.20199999999999999,0.298,0.239
