,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2016,東京ヤクルト,13.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,298.0,67,80.0,4.0,25.0,5.0,33.0,0.0,0.0,45.0,44.0,5.91
1,2017,東京ヤクルト,26.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.214,554.0,131.1,133.0,19.0,34.0,6.0,115.0,2.0,0.0,66.0,56.0,3.84
2,2018,東京ヤクルト,30.0,6.0,7.0,0.0,1.0,2.0,2.0,1.0,1.0,0.462,461.0,110.2,102.0,3.0,31.0,3.0,93.0,5.0,0.0,48.0,38.0,3.09
3,2019,東京ヤクルト,12.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,322.0,74,85.0,10.0,19.0,5.0,57.0,5.0,0.0,44.0,40.0,4.86
4,2020,東京ヤクルト,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,88.0,17.1,20.0,6.0,13.0,1.0,14.0,0.0,0.0,16.0,10.0,5.19
5,2021,東京ヤクルト,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,198.0,47,45.0,0.0,12.0,4.0,25.0,1.0,0.0,14.0,12.0,2.3
6,nan,通　算,95.0,19.0,36.0,0.0,2.0,3.0,4.0,1.0,2.0,0.345,1921.0,447.1,465.0,42.0,134.0,24.0,337.0,13.0,0.0,233.0,200.0,4.02
