,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,東京ヤクルト,9,11,10,2,2,1,0,0,3,0,0,0,0,0,1,0,3,1,0.2,0.3,0.273
1,2021,東京ヤクルト,27,41,34,8,12,4,0,0,16,2,1,0,0,0,7,0,8,0,0.353,0.47100000000000003,0.46299999999999997
2,nan,通　算,36,52,44,10,14,5,0,0,19,2,1,0,0,0,8,0,11,1,0.318,0.43200000000000005,0.423
