,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2021,横浜DeNA,32.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,141.0,31.1,28.0,3.0,16.0,5.0,34.0,4.0,0.0,19.0,18.0,5.17
1,nan,通　算,32.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,141.0,31.1,28.0,3.0,16.0,5.0,34.0,4.0,0.0,19.0,18.0,5.17
