,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,横浜DeNA,2,6,5,2,2,0,0,2,8,4,0,0,0,0,1,0,3,0,0.4,1.6,0.5
1,2018,横浜DeNA,11,22,18,2,4,1,0,1,8,2,0,0,0,0,3,1,11,0,0.222,0.444,0.364
2,2019,横浜DeNA,36,83,72,9,16,2,0,1,21,10,0,0,0,1,8,2,24,1,0.222,0.292,0.313
3,2020,横浜DeNA,19,54,51,6,12,2,0,1,17,1,1,0,0,0,2,1,20,1,0.235,0.33299999999999996,0.278
4,2021,横浜DeNA,37,44,39,3,6,1,0,0,7,1,0,0,0,0,3,2,13,0,0.154,0.179,0.25
5,2022,横浜DeNA,18,20,19,1,1,0,0,1,4,1,0,0,0,0,1,0,9,0,0.053,0.21100000000000002,0.1
6,nan,通　算,123,229,204,23,41,6,0,6,65,19,1,0,0,1,18,6,80,2,0.201,0.319,0.284
