,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2019,横浜DeNA,25.0,7.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5379999999999999,584.0,134.0,136.0,14.0,51.0,3.0,102.0,3.0,1.0,68.0,59.0,3.96
1,2020,横浜DeNA,11.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,247.0,59.0,57.0,8.0,20.0,2.0,50.0,4.0,0.0,29.0,27.0,4.12
2,2021,横浜DeNA,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,155.0,34.0,37.0,5.0,17.0,1.0,26.0,1.0,0.0,27.0,27.0,7.15
3,nan,通　算,44.0,10.0,12.0,0.0,0.0,0.0,2.0,2.0,0.0,0.455,986.0,227.0,230.0,27.0,88.0,6.0,178.0,8.0,1.0,124.0,113.0,4.48
