,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2016,横浜DeNA,124,393,367,25,83,8,0,2,97,23,0,0,4,1,20,1,63,10,0.226,0.264,0.267
1,2017,横浜DeNA,112,363,336,25,72,13,0,9,112,52,0,0,6,2,19,0,59,9,0.214,0.33299999999999996,0.255
2,2018,横浜DeNA,25,59,56,5,10,2,0,1,15,6,0,0,1,0,2,0,9,3,0.179,0.268,0.207
3,2019,横浜DeNA,45,111,100,6,20,4,2,1,31,6,0,0,2,1,7,1,22,2,0.2,0.31,0.257
4,2020,横浜DeNA,96,276,259,21,55,8,1,5,80,23,0,2,5,1,11,0,53,8,0.212,0.309,0.244
5,2021,横浜DeNA,56,135,127,10,28,5,1,3,44,14,0,0,2,0,4,1,18,3,0.22,0.34600000000000003,0.25
6,nan,通　算,458,1337,1245,92,268,40,4,21,379,124,0,2,20,5,63,3,224,35,0.215,0.304,0.254
