,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2015,横浜DeNA,12.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,300.0,71.2,67.0,6.0,26.0,1.0,58.0,3.0,0.0,23.0,23.0,2.89
1,2016,横浜DeNA,25.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6920000000000001,608.0,153,128.0,21.0,36.0,1.0,132.0,5.0,1.0,53.0,53.0,3.12
2,2017,横浜DeNA,18.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,436.0,106,90.0,10.0,34.0,0.0,103.0,6.0,0.0,43.0,40.0,3.4
3,2018,横浜DeNA,23.0,3.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,408.0,92.1,95.0,16.0,34.0,5.0,87.0,2.0,0.0,62.0,51.0,4.97
4,2019,横浜DeNA,40.0,4.0,1.0,0.0,10.0,11.0,0.0,0.0,0.0,0.8,285.0,71.1,59.0,7.0,21.0,0.0,78.0,2.0,0.0,19.0,17.0,2.14
5,2020,横浜DeNA,50.0,1.0,4.0,0.0,25.0,26.0,0.0,0.0,0.0,0.2,176.0,42.2,32.0,1.0,14.0,1.0,46.0,3.0,0.0,15.0,12.0,2.53
6,nan,通　算,168.0,25.0,28.0,0.0,35.0,39.0,0.0,0.0,0.0,0.47200000000000003,2213.0,537,471.0,61.0,165.0,8.0,504.0,21.0,1.0,215.0,196.0,3.28
