,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,横浜DeNA,21,57,52,7,15,4,0,4,31,7,0,0,0,1,3,1,17,1,0.28800000000000003,0.596,0.33299999999999996
1,2020,横浜DeNA,5,17,14,1,4,0,1,0,6,1,0,0,1,0,2,0,2,0,0.28600000000000003,0.429,0.375
2,nan,通　算,26,74,66,8,19,4,1,4,37,8,0,0,1,1,5,1,19,1,0.28800000000000003,0.561,0.342
