,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2018,横浜DeNA,107,459,416,74,129,16,0,41,268,95,0,1,0,5,29,9,100,5,0.31,0.644,0.364
1,2019,横浜DeNA,141,584,516,82,139,18,0,43,286,108,0,0,0,4,59,5,98,14,0.26899999999999996,0.5539999999999999,0.348
2,2020,横浜DeNA,114,480,428,59,108,18,0,25,201,78,0,0,0,5,44,3,103,12,0.252,0.47,0.32299999999999995
3,2021,横浜DeNA,123,451,410,42,96,18,1,21,179,62,0,1,0,1,35,5,116,12,0.23399999999999999,0.43700000000000006,0.302
4,nan,通　算,485,1974,1770,257,472,70,1,130,934,343,0,2,0,15,167,22,417,43,0.267,0.528,0.335
