,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2014,横浜DeNA,6,2,2,2,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0.5,2.0,0.5
1,2015,横浜DeNA,52,138,124,11,28,1,2,3,42,10,2,3,4,1,9,0,25,0,0.226,0.33899999999999997,0.276
2,2016,横浜DeNA,55,124,115,12,31,9,0,1,43,8,3,0,1,0,7,1,28,2,0.27,0.374,0.317
3,2017,横浜DeNA,83,66,63,7,12,3,0,2,21,3,0,0,1,0,1,1,13,0,0.19,0.33299999999999996,0.215
4,2018,横浜DeNA,73,109,93,16,19,2,0,0,21,7,3,3,2,2,12,0,22,0,0.204,0.226,0.29
5,2019,横浜DeNA,97,179,159,19,39,8,2,2,57,17,6,3,3,1,14,2,33,3,0.245,0.358,0.313
6,2020,横浜DeNA,85,115,101,17,21,3,0,1,27,7,5,0,1,1,12,0,28,2,0.20800000000000002,0.267,0.289
7,nan,通　算,451,733,657,84,151,26,4,10,215,53,19,9,12,5,55,4,149,7,0.23,0.327,0.29100000000000004
