,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2015,横浜DeNA,23,43,42,2,10,2,0,0,12,2,0,1,1,0,0,0,12,0,0.23800000000000002,0.28600000000000003,0.23800000000000002
1,2016,横浜DeNA,62,100,98,11,22,2,1,0,26,7,3,1,0,1,1,0,18,1,0.22399999999999998,0.265,0.23
2,2017,横浜DeNA,21,21,21,3,3,2,0,0,5,0,0,0,0,0,0,0,6,0,0.14300000000000002,0.23800000000000002,0.14300000000000002
3,2018,横浜DeNA,21,65,63,3,14,2,0,1,19,3,1,0,2,0,0,0,13,1,0.222,0.302,0.222
4,2020,横浜DeNA,39,46,43,2,9,2,0,0,11,1,0,0,0,0,3,0,7,1,0.209,0.256,0.261
5,2021,横浜DeNA,46,52,50,3,10,1,0,0,11,4,0,0,0,0,2,0,7,0,0.2,0.22,0.231
6,2022,横浜DeNA,12,12,12,1,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0.083,0.083,0.083
7,nan,通　算,224,339,329,25,69,11,1,1,85,18,4,2,3,1,6,0,66,3,0.21,0.258,0.223
