,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2019,横浜DeNA,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,7.2,9.0,0.0,4.0,1.0,4.0,0.0,0.0,5.0,5.0,5.87
1,2020,横浜DeNA,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,12,22.0,2.0,7.0,0.0,10.0,1.0,1.0,10.0,10.0,7.5
2,2021,横浜DeNA,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,160.0,35,37.0,4.0,19.0,1.0,18.0,3.0,0.0,20.0,16.0,4.11
3,2022,横浜DeNA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3,4.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,9.0
4,nan,通　算,15.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,273.0,57.2,72.0,7.0,31.0,2.0,34.0,4.0,1.0,38.0,34.0,5.31
