,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,北海道日本ハム,14.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33299999999999996,117.0,22.1,31.0,2.0,13.0,3.0,19.0,0.0,0.0,22.0,14.0,5.64
1,2017,横浜DeNA,27.0,1.0,3.0,2.0,7.0,8.0,0.0,0.0,0.0,0.25,147.0,34,33.0,4.0,11.0,1.0,33.0,1.0,0.0,15.0,13.0,3.44
2,2018,横浜DeNA,53.0,4.0,3.0,0.0,13.0,17.0,0.0,0.0,0.0,0.5710000000000001,223.0,53,47.0,4.0,22.0,2.0,54.0,0.0,0.0,24.0,21.0,3.57
3,2019,横浜DeNA,74.0,5.0,4.0,0.0,33.0,38.0,0.0,0.0,0.0,0.556,306.0,75.1,60.0,7.0,24.0,2.0,88.0,1.0,0.0,23.0,21.0,2.51
4,2020,横浜DeNA,56.0,1.0,4.0,0.0,17.0,18.0,0.0,0.0,0.0,0.2,217.0,54,39.0,3.0,17.0,4.0,58.0,0.0,0.0,15.0,14.0,2.33
5,2021,横浜DeNA,61.0,4.0,4.0,1.0,32.0,36.0,0.0,0.0,0.0,0.5,229.0,58.2,39.0,7.0,11.0,4.0,50.0,0.0,0.0,23.0,22.0,3.38
6,nan,通　算,285.0,16.0,20.0,3.0,102.0,118.0,0.0,0.0,0.0,0.444,1239.0,297.1,249.0,27.0,98.0,16.0,302.0,2.0,0.0,122.0,105.0,3.18
