,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,横浜DeNA,137,523,487,73,153,35,3,22,260,71,2,1,1,2,27,6,85,16,0.314,0.534,0.35600000000000004
1,nan,通　算,137,523,487,73,153,35,3,22,260,71,2,1,1,2,27,6,85,16,0.314,0.534,0.35600000000000004
