,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,横浜DeNA,3,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.2,0.2,0.2
1,2022,横浜DeNA,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.5
2,nan,通　算,4,7,6,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0.16699999999999998,0.16699999999999998,0.28600000000000003
