,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2018,横浜DeNA,2,1,1,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,1.0,4.0,1.0
1,2019,横浜DeNA,13,12,12,0,4,0,0,0,4,2,0,0,0,0,0,0,3,0,0.33299999999999996,0.33299999999999996,0.33299999999999996
2,2020,横浜DeNA,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
3,2021,横浜DeNA,51,111,99,4,13,2,0,1,18,4,0,0,7,0,4,1,27,0,0.131,0.182,0.17300000000000001
4,nan,通　算,68,127,115,5,18,2,0,2,26,8,0,0,7,0,4,1,31,0,0.157,0.226,0.192
