,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2013,北海道日本ハム,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0
1,2015,北海道日本ハム,11,14,11,2,2,1,0,0,3,0,0,0,2,0,1,0,5,0,0.182,0.273,0.25
2,2016,北海道日本ハム,12,22,21,1,5,1,0,0,6,2,1,0,1,0,0,0,5,0,0.23800000000000002,0.28600000000000003,0.23800000000000002
3,2017,北海道日本ハム,115,448,402,46,110,17,0,5,142,33,6,3,21,1,21,3,61,7,0.27399999999999997,0.353,0.314
4,2018,北海道日本ハム,54,139,126,18,28,5,1,1,38,9,2,1,5,1,6,1,14,5,0.222,0.302,0.261
5,2019,北海道日本ハム,4,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33299999999999996,0.33299999999999996,0.33299999999999996
6,2020,北海道日本ハム,84,162,138,19,28,2,2,1,37,11,5,2,11,1,8,4,21,1,0.203,0.268,0.265
7,nan,通　算,282,793,706,86,174,26,3,7,227,55,14,6,40,3,36,8,108,13,0.24600000000000002,0.322,0.29
