,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2015,北海道日本ハム,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
1,2016,北海道日本ハム,5,8,8,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0.25,0.25,0.25
2,2017,北海道日本ハム,61,120,111,7,22,4,0,1,29,10,0,0,3,1,5,0,35,4,0.198,0.261,0.231
3,2018,北海道日本ハム,86,242,200,25,43,7,0,7,71,21,0,1,20,1,18,3,51,4,0.215,0.355,0.28800000000000003
4,2019,北海道日本ハム,98,246,216,17,56,8,0,5,79,24,0,1,9,1,19,1,51,6,0.259,0.366,0.321
5,2020,北海道日本ハム,69,157,135,13,26,7,0,3,42,16,0,0,12,2,7,1,37,5,0.193,0.311,0.23399999999999999
6,2021,北海道日本ハム,100,256,214,19,44,6,0,4,62,18,0,0,11,3,28,0,60,3,0.20600000000000002,0.29,0.294
7,nan,通　算,420,1031,886,81,193,32,0,20,285,89,0,2,55,8,77,5,237,22,0.218,0.322,0.282
