,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2015,北海道日本ハム,46,140,130,16,37,6,3,0,49,10,4,2,3,2,5,0,29,2,0.285,0.377,0.307
1,2016,北海道日本ハム,52,115,110,9,21,4,1,1,30,9,2,1,1,0,4,0,36,0,0.191,0.273,0.21899999999999997
2,2017,北海道日本ハム,19,44,42,2,7,3,0,0,10,3,1,0,0,0,2,0,17,1,0.16699999999999998,0.23800000000000002,0.205
3,2018,北海道日本ハム,31,99,88,11,21,6,0,3,36,7,1,1,0,0,10,1,18,2,0.239,0.409,0.32299999999999995
4,2019,北海道日本ハム,13,33,29,4,6,2,1,0,10,1,0,0,3,0,1,0,5,0,0.207,0.345,0.233
5,2020,北海道日本ハム,42,63,58,3,11,2,0,0,13,1,0,0,2,0,3,0,21,1,0.19,0.22399999999999998,0.23
6,2021,北海道日本ハム,128,458,411,42,103,17,2,5,139,31,8,4,7,4,31,5,115,5,0.251,0.33799999999999997,0.308
7,2022,北海道日本ハム,75,240,224,20,52,14,1,4,80,15,12,3,4,1,11,0,55,3,0.23199999999999998,0.35700000000000004,0.267
8,nan,通　算,406,1192,1092,107,258,54,8,13,367,77,28,11,20,7,67,6,296,14,0.23600000000000002,0.336,0.282
