,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,北海道日本ハム,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
1,2022,北海道日本ハム,12,31,27,2,2,1,0,0,3,0,0,0,2,0,2,0,9,0,0.07400000000000001,0.111,0.138
2,nan,通　算,16,33,29,2,2,1,0,0,3,0,0,0,2,0,2,0,10,0,0.069,0.10300000000000001,0.129
