,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2020,北海道日本ハム,30.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,132.0,30.1,29.0,4.0,14.0,0.0,27.0,1.0,0.0,12.0,11.0,3.26
1,2021,北海道日本ハム,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.2,9.0,1.0,1.0,0.0,3.0,1.0,0.0,8.0,6.0,11.57
2,2022,北海道日本ハム,13.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,45.0,10.1,7.0,0.0,7.0,0.0,11.0,0.0,0.0,1.0,1.0,0.87
3,nan,通　算,48.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,202.0,45.1,45.0,5.0,22.0,0.0,41.0,2.0,0.0,21.0,18.0,3.57
