,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,読　売,73,235,202,24,45,9,0,8,78,24,2,0,1,1,25,6,52,5,0.223,0.386,0.325
1,2020,北海道日本ハム,54,196,168,11,37,3,0,4,52,19,1,2,0,2,22,4,39,1,0.22,0.31,0.321
2,nan,通　算,127,431,370,35,82,12,0,12,130,43,3,2,1,3,47,10,91,6,0.222,0.35100000000000003,0.32299999999999995
