,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,北海道日本ハム,1,4,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.25,0.25,0.25
1,2019,北海道日本ハム,2,7,7,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0.14300000000000002,0.14300000000000002,0.14300000000000002
2,2021,北海道日本ハム,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.33299999999999996
3,nan,通　算,4,14,13,0,2,0,0,0,2,2,0,0,0,0,1,0,3,0,0.154,0.154,0.214
