,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2017,読　売,21,45,40,6,14,0,0,4,26,8,0,0,0,0,3,2,14,0,0.35,0.65,0.42200000000000004
1,2018,読　売,29,58,48,2,5,2,0,0,7,3,0,0,0,0,10,0,20,1,0.10400000000000001,0.146,0.259
2,2019,読　売,3,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25
3,2019,北海道日本ハム,45,103,96,4,19,3,0,0,22,9,0,0,1,0,6,0,19,4,0.198,0.22899999999999998,0.245
4,2020,北海道日本ハム,80,187,169,10,30,1,0,3,40,15,0,1,9,1,8,0,45,5,0.17800000000000002,0.237,0.213
5,nan,通　算,178,397,357,22,69,6,0,7,96,35,0,1,10,1,27,2,98,10,0.193,0.26899999999999996,0.253
