,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,北海道日本ハム,21,76,74,8,19,3,2,3,35,18,0,0,0,0,1,1,17,1,0.257,0.473,0.276
1,2021,北海道日本ハム,99,394,371,30,99,12,1,7,134,37,0,1,1,2,16,4,90,7,0.267,0.361,0.303
2,2022,北海道日本ハム,93,368,348,33,97,24,2,6,143,36,3,4,1,1,16,2,71,9,0.27899999999999997,0.41100000000000003,0.313
3,nan,通　算,213,838,793,71,215,39,5,16,312,91,3,5,2,3,33,7,178,17,0.271,0.39299999999999996,0.305
