,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2018,北海道日本ハム,53,180,160,17,32,4,2,7,61,18,0,0,0,1,16,3,60,1,0.2,0.381,0.28300000000000003
1,2019,北海道日本ハム,81,278,250,26,51,11,1,7,85,33,0,1,0,4,21,3,75,4,0.204,0.34,0.27
2,2020,北海道日本ハム,96,263,226,23,43,9,0,7,73,22,2,0,0,1,33,3,59,6,0.19,0.32299999999999995,0.3
3,2022,北海道日本ハム,129,461,406,52,89,25,3,18,174,55,4,5,2,2,45,6,113,6,0.21899999999999997,0.429,0.305
4,nan,通　算,359,1182,1042,118,215,49,6,39,393,128,6,6,2,8,115,15,307,17,0.20600000000000002,0.377,0.292
