,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,北海道日本ハム,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,165.0,37.2,41.0,0.0,12.0,3.0,23.0,2.0,1.0,23.0,22.0,5.26
1,2019,北海道日本ハム,34.0,6.0,7.0,1.0,8.0,13.0,0.0,0.0,0.0,0.462,383.0,91.1,89.0,7.0,27.0,4.0,55.0,5.0,0.0,36.0,33.0,3.25
2,2020,北海道日本ハム,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,34.0,8,7.0,0.0,3.0,0.0,9.0,1.0,0.0,2.0,2.0,2.25
3,nan,通　算,50.0,9.0,9.0,1.0,11.0,16.0,0.0,0.0,0.0,0.5,582.0,137,137.0,7.0,42.0,7.0,87.0,8.0,1.0,61.0,57.0,3.74
