,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2014,北海道日本ハム,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
1,2015,北海道日本ハム,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,2016,北海道日本ハム,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,2017,北海道日本ハム,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
4,2018,北海道日本ハム,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
5,2019,北海道日本ハム,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0
6,nan,通　算,110,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0
