,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,北海道日本ハム,27,84,80,13,18,3,1,1,26,5,9,1,2,0,2,0,19,0,0.225,0.325,0.244
1,nan,通　算,27,84,80,13,18,3,1,1,26,5,9,1,2,0,2,0,19,0,0.225,0.325,0.244
