,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,北海道日本ハム,25,64,50,4,7,0,0,1,10,1,0,0,4,0,9,1,15,2,0.14,0.2,0.28300000000000003
1,2021,北海道日本ハム,22,54,52,1,11,3,0,0,14,3,0,0,0,0,0,2,19,3,0.212,0.26899999999999996,0.24100000000000002
2,nan,通　算,47,118,102,5,18,3,0,1,24,4,0,0,4,0,9,3,34,5,0.17600000000000002,0.235,0.263
