,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,北海道日本ハム,88,340,306,18,78,13,0,3,100,35,1,0,0,3,25,6,65,6,0.255,0.327,0.321
1,2020,北海道日本ハム,52,95,87,9,18,4,0,2,28,9,0,0,0,1,6,1,27,2,0.207,0.322,0.263
2,nan,通　算,140,435,393,27,96,17,0,5,128,44,1,0,0,4,31,7,92,8,0.244,0.326,0.308
