,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,中　日,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,99.0,21.2,28.0,4.0,8.0,1.0,14.0,0.0,0.0,16.0,16.0,6.65
1,2019,中　日,43.0,1.0,4.0,8.0,14.0,15.0,0.0,0.0,0.0,0.2,171.0,40.2,34.0,2.0,14.0,2.0,48.0,1.0,0.0,13.0,12.0,2.66
2,2020,中　日,40.0,2.0,0.0,21.0,7.0,9.0,0.0,0.0,0.0,1.0,155.0,40,24.0,2.0,12.0,1.0,49.0,2.0,0.0,5.0,5.0,1.13
3,2021,中　日,49.0,1.0,4.0,23.0,0.0,1.0,0.0,0.0,0.0,0.2,178.0,48,26.0,1.0,10.0,1.0,59.0,1.0,1.0,11.0,11.0,2.06
4,nan,通　算,139.0,5.0,11.0,52.0,21.0,25.0,0.0,0.0,0.0,0.313,603.0,150.1,112.0,9.0,44.0,5.0,170.0,4.0,1.0,45.0,44.0,2.63
