,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,中　日,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,202.0,50.1,42.0,5.0,12.0,0.0,45.0,2.0,0.0,25.0,25.0,4.47
1,2018,中　日,10.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.28600000000000003,237.0,53.1,59.0,2.0,18.0,2.0,42.0,0.0,0.0,34.0,31.0,5.23
2,2019,中　日,26.0,11.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.611,703.0,170.2,165.0,21.0,38.0,3.0,146.0,3.0,0.0,69.0,67.0,3.53
3,2020,中　日,15.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,365.0,85,87.0,10.0,29.0,6.0,88.0,3.0,0.0,38.0,34.0,3.6
4,2021,中　日,26.0,11.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.647,676.0,172,133.0,11.0,41.0,3.0,168.0,3.0,0.0,47.0,42.0,2.2
5,2022,中　日,25.0,9.0,11.0,0.0,0.0,1.0,3.0,1.0,2.0,0.45,648.0,153.1,154.0,17.0,37.0,5.0,124.0,8.0,0.0,64.0,62.0,3.64
6,nan,通　算,113.0,40.0,40.0,0.0,0.0,1.0,7.0,4.0,2.0,0.5,2831.0,684.2,640.0,66.0,175.0,19.0,613.0,19.0,0.0,277.0,261.0,3.43
