,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,中　日,14,41,36,3,8,2,0,0,10,1,0,0,1,0,3,1,12,1,0.222,0.278,0.3
1,2022,中　日,37,141,129,11,29,7,1,5,53,19,0,0,1,3,7,1,29,0,0.225,0.41100000000000003,0.264
2,nan,通　算,51,182,165,14,37,9,1,5,63,20,0,0,2,3,10,2,41,1,0.22399999999999998,0.382,0.272
