,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,中　日,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,307.0,71.1,71.0,8.0,27.0,0.0,40.0,1.0,0.0,29.0,29.0,3.66
1,2019,中　日,32.0,0.0,2.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,114.0,29,19.0,1.0,7.0,2.0,35.0,0.0,0.0,8.0,8.0,2.48
2,2020,中　日,26.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,103.0,25.1,21.0,5.0,9.0,1.0,21.0,2.0,0.0,11.0,11.0,3.91
3,2021,中　日,48.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,200.0,51,35.0,3.0,13.0,0.0,38.0,1.0,0.0,9.0,9.0,1.59
4,2022,中　日,50.0,2.0,1.0,0.0,10.0,12.0,0.0,0.0,0.0,0.667,201.0,50.2,39.0,3.0,11.0,1.0,43.0,0.0,0.0,12.0,12.0,2.13
5,nan,通　算,175.0,7.0,4.0,1.0,32.0,36.0,0.0,0.0,0.0,0.636,925.0,227.1,185.0,20.0,67.0,4.0,177.0,4.0,0.0,69.0,69.0,2.73
