,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,中　日,9,7,5,0,2,1,0,0,3,2,0,0,0,0,2,0,2,0,0.4,0.6,0.5710000000000001
1,2022,中　日,62,229,210,15,52,7,1,0,61,12,3,2,6,2,7,4,43,7,0.248,0.29,0.28300000000000003
2,nan,通　算,71,236,215,15,54,8,1,0,64,14,3,2,6,2,9,4,45,7,0.251,0.298,0.29100000000000004
