,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,中　日,39,109,95,8,28,6,0,2,40,13,0,0,0,0,14,0,31,1,0.295,0.42100000000000004,0.385
1,nan,通　算,39,109,95,8,28,6,0,2,40,13,0,0,0,0,14,0,31,1,0.295,0.42100000000000004,0.385
