,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,中　日,12,18,17,0,1,0,1,0,3,2,0,0,0,0,0,1,8,0,0.059000000000000004,0.17600000000000002,0.111
1,2021,中　日,11,16,14,0,2,0,0,0,2,0,0,0,1,0,1,0,3,1,0.14300000000000002,0.14300000000000002,0.2
2,nan,通　算,23,34,31,0,3,0,1,0,5,2,0,0,1,0,1,1,11,1,0.09699999999999999,0.161,0.152
