,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,中　日,6,7,7,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0.28600000000000003,0.28600000000000003,0.28600000000000003
1,2021,中　日,24,62,59,6,15,4,0,0,19,4,2,0,1,1,1,0,13,1,0.254,0.322,0.262
2,nan,通　算,30,69,66,8,17,4,0,0,21,4,2,0,1,1,1,0,15,1,0.258,0.318,0.265
