,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,中　日,10,8,7,2,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0.28600000000000003,0.28600000000000003,0.375
1,2021,中　日,38,30,29,6,3,0,1,0,5,0,3,0,0,0,1,0,4,0,0.10300000000000001,0.172,0.133
2,2022,中　日,11,10,10,1,3,0,0,0,3,0,1,1,0,0,0,0,3,0,0.3,0.3,0.3
3,nan,通　算,59,48,46,9,8,0,1,0,10,0,4,1,0,0,2,0,8,0,0.174,0.217,0.20800000000000002
