,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,中　日,30,76,64,6,10,3,0,0,13,4,0,0,1,1,9,1,19,1,0.156,0.203,0.267
1,nan,通　算,30,76,64,6,10,3,0,0,13,4,0,0,1,1,9,1,19,1,0.156,0.203,0.267
