,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2016,中　日,15.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,310.0,72.1,56.0,7.0,40.0,2.0,58.0,4.0,0.0,30.0,27.0,3.36
1,2017,中　日,22.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.385,522.0,119,124.0,21.0,53.0,1.0,105.0,7.0,0.0,65.0,64.0,4.84
2,2018,中　日,17.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.455,466.0,107.1,108.0,15.0,47.0,3.0,73.0,2.0,0.0,53.0,49.0,4.11
3,2019,中　日,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,155.0,38.2,34.0,5.0,7.0,2.0,32.0,4.0,0.0,12.0,11.0,2.56
4,2020,中　日,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,85.0,19,22.0,4.0,8.0,1.0,16.0,0.0,0.0,17.0,15.0,7.11
5,2021,中　日,25.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,615.0,143.1,141.0,16.0,51.0,4.0,115.0,4.0,0.0,60.0,58.0,3.64
6,2022,中　日,22.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,592.0,146.2,127.0,9.0,39.0,1.0,142.0,4.0,0.0,47.0,45.0,2.76
7,nan,通　算,112.0,34.0,42.0,0.0,0.0,0.0,2.0,1.0,0.0,0.447,2745.0,646.1,612.0,77.0,245.0,14.0,541.0,25.0,0.0,284.0,269.0,3.75
