,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2015,中　日,9,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0.0,0.0,0.0
1,2016,中　日,13,31,31,2,6,1,0,1,10,1,0,0,0,0,0,0,7,0,0.19399999999999998,0.32299999999999995,0.19399999999999998
2,2017,中　日,22,34,32,2,7,2,0,0,9,3,0,0,0,0,2,0,6,0,0.21899999999999997,0.281,0.265
3,2019,中　日,55,103,100,9,29,9,1,0,40,9,0,0,0,0,3,0,21,0,0.29,0.4,0.311
4,2020,中　日,79,155,135,9,27,3,0,0,30,12,0,0,2,0,18,0,24,4,0.2,0.222,0.294
5,nan,通　算,178,330,305,23,69,15,1,1,89,25,1,0,2,0,23,0,61,5,0.226,0.292,0.28
