,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2015,中　日,47,113,105,8,24,1,1,2,33,7,1,0,5,0,3,0,33,2,0.22899999999999998,0.314,0.25
1,2016,中　日,59,164,143,7,26,5,0,3,40,11,0,0,7,1,11,2,38,3,0.182,0.28,0.248
2,2019,中　日,4,9,8,1,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0.25,0.25,0.25
3,2020,中　日,2,9,9,1,2,1,0,0,3,2,0,0,0,0,0,0,3,0,0.222,0.33299999999999996,0.222
4,nan,通　算,112,295,265,17,54,7,1,5,78,20,1,0,13,1,14,2,76,5,0.204,0.294,0.248
