,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,読　売,13.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,288.0,72.1,53.0,9.0,23.0,2.0,72.0,1.0,0.0,27.0,24.0,2.99
1,2018,読　売,9.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,41.0,9.2,10.0,0.0,2.0,0.0,10.0,1.0,0.0,3.0,3.0,2.79
2,2019,読　売,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,15.2,26.0,2.0,5.0,1.0,14.0,0.0,0.0,14.0,12.0,6.89
3,2020,読　売,12.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,265.0,65.2,47.0,5.0,23.0,4.0,49.0,1.0,0.0,22.0,21.0,2.88
4,2021,読　売,52.0,4.0,3.0,1.0,11.0,13.0,0.0,0.0,0.0,0.5710000000000001,390.0,96.2,83.0,13.0,25.0,4.0,97.0,2.0,1.0,37.0,33.0,3.07
5,nan,通　算,91.0,16.0,12.0,1.0,14.0,18.0,1.0,1.0,0.0,0.5710000000000001,1060.0,260,219.0,29.0,78.0,11.0,242.0,5.0,1.0,103.0,93.0,3.22
