,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2020,読　売,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.1,6.0,1.0,4.0,0.0,3.0,1.0,0.0,5.0,5.0,10.38
1,2021,読　売,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.1,3.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,7.71
2,nan,通　算,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.2,9.0,2.0,5.0,0.0,6.0,1.0,0.0,7.0,7.0,9.45
