,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2019,読　売,75,58,50,20,10,2,2,0,16,6,15,2,2,0,6,0,11,2,0.2,0.32,0.28600000000000003
1,2020,読　売,74,48,37,30,11,2,0,0,13,2,23,8,0,0,11,0,12,1,0.297,0.35100000000000003,0.45799999999999996
2,2021,読　売,56,25,22,13,3,1,0,1,7,2,8,4,1,0,2,0,6,0,0.136,0.318,0.20800000000000002
3,nan,通　算,205,131,109,63,24,5,2,1,36,10,46,14,3,0,19,0,29,3,0.22,0.33,0.336
