,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2017,読　売,33.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,157.0,37.2,31.0,2.0,15.0,1.0,33.0,1.0,0.0,14.0,14.0,3.35
1,2018,読　売,27.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.5,112.0,24.1,31.0,1.0,9.0,2.0,11.0,1.0,0.0,15.0,11.0,4.07
2,2019,読　売,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,18.0
3,2020,東北楽天,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,77.0,16.2,21.0,0.0,7.0,0.0,13.0,0.0,0.0,8.0,8.0,4.32
4,nan,通　算,83.0,2.0,3.0,0.0,5.0,7.0,0.0,0.0,0.0,0.4,352.0,79.2,85.0,4.0,32.0,3.0,58.0,2.0,0.0,39.0,35.0,3.95
