,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2016,読　売,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.1,9.0,0.0,1.0,1.0,5.0,0.0,0.0,4.0,4.0,8.31
1,2017,読　売,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,27,28.0,2.0,15.0,2.0,16.0,2.0,0.0,18.0,17.0,5.67
2,2019,読　売,29.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5710000000000001,472.0,108.1,109.0,12.0,42.0,4.0,82.0,1.0,0.0,53.0,52.0,4.32
3,2020,読　売,24.0,2.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.33299999999999996,281.0,63.2,68.0,15.0,21.0,5.0,43.0,0.0,0.0,37.0,35.0,4.95
4,2021,読　売,29.0,1.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,145.0,33.1,35.0,7.0,16.0,1.0,20.0,4.0,0.0,20.0,20.0,5.4
5,2022,読　売,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,46.0,8.1,13.0,3.0,6.0,2.0,9.0,1.0,0.0,13.0,13.0,14.04
6,nan,通　算,110.0,13.0,12.0,0.0,10.0,14.0,0.0,0.0,0.0,0.52,1093.0,245,262.0,39.0,101.0,15.0,175.0,8.0,0.0,145.0,141.0,5.18
