,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2019,読　売,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.1,5.0,1.0,3.0,0.0,2.0,1.0,0.0,3.0,3.0,6.23
1,2020,読　売,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,62.0,12.2,16.0,2.0,8.0,0.0,11.0,0.0,0.0,13.0,11.0,7.82
2,nan,通　算,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,17,21.0,3.0,11.0,0.0,13.0,1.0,0.0,16.0,14.0,7.41
