,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2016,読　売,27,86,78,8,20,5,1,0,27,2,0,1,6,0,2,0,20,2,0.256,0.34600000000000003,0.275
1,2017,読　売,29,83,66,8,12,2,0,1,17,7,1,0,7,0,9,1,18,1,0.182,0.258,0.289
2,2018,読　売,38,120,102,15,26,4,1,0,32,3,2,0,3,0,13,2,19,2,0.255,0.314,0.35
3,2019,読　売,92,212,177,31,41,7,3,2,60,10,2,0,6,0,22,7,51,3,0.23199999999999998,0.33899999999999997,0.34
4,nan,通　算,186,501,423,62,99,18,5,3,136,22,5,1,22,0,46,10,108,8,0.23399999999999999,0.322,0.324
