,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2018,読　売,13.0,5.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.556,357.0,92,69.0,4.0,16.0,3.0,53.0,1.0,0.0,28.0,21.0,2.05
1,2019,読　売,22.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,512.0,120.1,137.0,12.0,28.0,5.0,89.0,2.0,0.0,49.0,47.0,3.52
2,2020,読　売,11.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,243.0,58,53.0,5.0,19.0,2.0,45.0,0.0,1.0,20.0,20.0,3.1
3,2021,読　売,17.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,369.0,86,96.0,5.0,22.0,5.0,74.0,0.0,1.0,36.0,36.0,3.77
4,2022,読　売,20.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41700000000000004,458.0,110.1,107.0,7.0,31.0,3.0,74.0,1.0,0.0,44.0,39.0,3.18
5,nan,通　算,83.0,29.0,28.0,0.0,0.0,0.0,2.0,1.0,0.0,0.509,1939.0,466.2,462.0,33.0,116.0,18.0,335.0,4.0,2.0,177.0,163.0,3.14
