,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2022,読　売,138,484,438,55,105,21,1,24,200,58,2,3,0,3,42,1,109,6,0.24,0.457,0.306
1,nan,通　算,138,484,438,55,105,21,1,24,200,58,2,3,0,3,42,1,109,6,0.24,0.457,0.306
