,年度,所属球団,登板,勝利,敗北,セーブ,H,HP,完投,完封勝,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率
0,2022,読　売,20.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,410.0,97.1,95.0,6.0,20.0,9.0,55.0,0.0,0.0,37.0,34.0,3.14
1,nan,通　算,20.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,410.0,97.1,95.0,6.0,20.0,9.0,55.0,0.0,0.0,37.0,34.0,3.14
