,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2014,読　売,63,121,110,18,28,7,0,2,41,14,0,0,3,0,4,4,26,4,0.255,0.373,0.305
1,2015,読　売,70,204,177,13,40,6,0,2,52,13,2,0,5,0,19,3,39,6,0.226,0.294,0.312
2,2016,読　売,129,458,398,27,81,12,1,4,107,35,2,1,19,1,36,4,76,10,0.204,0.26899999999999996,0.276
3,2017,読　売,138,443,378,25,78,11,1,2,97,27,2,0,19,3,41,2,64,12,0.20600000000000002,0.257,0.285
4,2018,読　売,119,313,265,22,58,9,0,2,73,26,0,0,16,1,27,4,58,8,0.21899999999999997,0.275,0.3
5,2019,読　売,92,236,213,20,52,6,0,2,64,19,1,0,11,1,7,4,48,12,0.244,0.3,0.28
6,2020,読　売,10,21,18,1,1,0,0,0,1,0,0,0,1,0,0,2,4,0,0.055999999999999994,0.055999999999999994,0.15
7,2021,読　売,64,79,75,2,7,2,0,1,12,3,1,0,2,0,1,1,24,2,0.09300000000000001,0.16,0.11699999999999999
8,nan,通　算,685,1875,1634,128,345,53,2,15,447,137,8,1,76,6,135,24,339,54,0.21100000000000002,0.27399999999999997,0.28
