,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,読　売,13,9,7,3,0,0,0,0,0,0,2,0,1,0,1,0,3,0,0.0,0.0,0.125
1,2021,読　売,33,13,13,6,5,1,0,0,6,0,1,1,0,0,0,0,1,0,0.385,0.462,0.385
2,nan,通　算,46,22,20,9,5,1,0,0,6,0,3,1,1,0,1,0,4,0,0.25,0.3,0.28600000000000003
