,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2020,読　売,86,313,278,42,73,11,5,3,103,19,12,2,4,2,29,0,71,4,0.263,0.371,0.33
1,2021,読　売,135,477,431,69,118,20,4,12,182,37,15,7,3,3,38,2,100,4,0.27399999999999997,0.42200000000000004,0.33299999999999996
2,2022,読　売,50,76,71,7,8,1,1,0,11,4,2,1,1,0,4,0,21,2,0.113,0.155,0.16
3,nan,通　算,271,866,780,118,199,32,10,15,296,60,29,10,8,5,71,2,192,10,0.255,0.379,0.317
