,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率
0,2021,オリックス,23,76,71,5,15,3,0,2,24,8,1,2,0,1,3,1,30,1,0.21100000000000002,0.33799999999999997,0.25
1,2022,オリックス,10,27,23,2,3,0,0,0,3,0,0,1,1,0,3,0,8,0,0.13,0.13,0.231
2,nan,通　算,33,103,94,7,18,3,0,2,27,8,1,3,1,1,6,1,38,1,0.191,0.287,0.245
